artist_name,track_name,Song,lyrics,SongNum,release_date,genre
A.N.I.M.A.L,Combativo,Nuestro Pacto,"Corremos juntos como verdaderos, Amigos fieles, orgullo de serlo., Crecimos y mantenemos respeto, A nuestros pactos callejeros., , Barrio de esquina que marcГѓВі el comienzo., Mucho de aquello llevamos hoy dentro., Nada se olvida, queda eternizado., Seguiremos siendo siempre los mismos., , Por..., , Por, no dejar de resistir., Por, no dejar de caminar., Por, no bajar la guardia mГѓВЎs., Somos siempre guerreros de la vida., , Golpes que nos enseГѓВ±aron valores., Valores que nada borra por dentro., Respetaremos los cГѓВіdigos siempre., Mano con mano chocarГѓВЎn unidas., , Calles visiones que marcГѓВі la vibra., PasarГѓВЎn cosas pero no se olvidan., Corremos juntos como verdaderos, Amigos fieles callejeros., , ",9,2004,metal
A.N.I.M.A.L,El Nuevo Camino Del Hombre,Guerra De Razas,"El lГѓВЎtigo corta la libertad, la mano que azota a un ser, actua sin pensar., Un castigo ajeno y propio a, la vez, es tan frГѓВ­a la suerte, que los dГѓВ©biles enfrentan., Guerra de razas., La sangre esclava se seca en el, suelo. Miramos por fuera, obviamos, escГѓВ©nica, juzgamos la piel, mordiendo el anzuelo., Mares de racismo traen, a mi mente incomprensiГѓВіn., Guerra de Razas,, la sangre esclava se seca en el, suelo., Manifiestan violencia y agresiГѓВіn, escupen el odio sin remordimiento, mares de racismo traen..., , ",1,1996,metal
A.N.I.M.A.L,El Nuevo Camino Del Hombre,Alas,"Solo con nuestro deseo, ese compaГѓВ±ero fiel,, revuelvo el oscuro cajГѓВіn del recuerdo, y ahora mejor puedo ver,, hoy tal vez, vuelva a nacer, si encuentro en mi ser,, las cuerdas que construyan la red,, para no caer, despuГѓВ©s de saltar, hay que saber volar., Miro hacia adentro, buscando cimientos donde construir., Gasto la suela llevando la idea, de cГѓВіmo y porquГѓВ© vivir, tan f ciles, f cil se va, lo malo y bueno ver s, sin olvidar que despuГѓВ©s de saltar, hay que aprender a volar., , ",10,1996,metal
A.N.I.M.A.L,El Nuevo Camino Del Hombre,Sabia Naturaleza,"Tan importante es y su descarga, ser  m s grande, cuando dejaron, de cuidarla estallГѓВі una violencia, natural en sus aires, se pondr, firme por querer despojar, a aquellos ignorantes, sabios pensantes que en, ese supuesto evolucionar, quebraron tan vitales reglas., Ya ver n como se caen los pilares, del equilibrio provocando desastres,, nada humano podr, con lo que se avecina,, son cuatro puntos cardinales., A vengarze pues !!, Deber n saber comprender su ser, por cambiar de piel,, involuciГѓВіn !! involuciГѓВіn !!, Feroz !! feroz la tierra, su enojo deja caer !!, Han quebrantado la ley de la vida, sin mero interГѓВ©s de cuidar su harmonГѓВ­a, el rumbo tomado no encuentra, un sereno final., Feroz !! feroz la tierra, su enojo deja caer !!, , ",11,1996,metal
A.N.I.M.A.L,El Nuevo Camino Del Hombre,Chalito,"Buena seГѓВ±ora la busco a la Rosa, me dicen que tiene una flor hermosa, picante, barata y fresca., Queremo pegarle un kilito de yerba., Yo soy un gringo argentino, venimo del suelo del Diego y el vino, en bondi, de a dedo y a pata, queremo llevarno la planta pa casa., Cuando me trajo el bagullo, me fui corriendo atr s de los yuyos, volvimo sonrientes olor a humo, le dije a mi Rosa, tom  esto es tuyo, Oh! ojitos chinos al sol, gustito a loquito,, transpiro por el calor, llevamo naranja para el bajГѓВіn !!, Tein poder, Chalito tein !, Tein poder, tein poder !, tein poder, tein poder !, tein poder, tein poder !, tein poder, poder, Chalito tein !, Este es un flash callejero, y el mosh ardiente de la ganja ! Sabor !, Nos chinga su madre, y ponchamos la mota,, los perros nos huelen, y no nos importa, somos los tuqueros, m s fieles, m s viejos, somos tan felices que no nos da miedo !, tein poder, tein poder !, tein poder, tein poder !, tein poder, tein poder !, tein poder, poder, chalito tein !, Oh! ojitos chinos al sol,, gustito a loquito,, transpiro por el calor, llevamo naranja para el bajГѓВіn !., , , , , ",12,1996,metal
A.N.I.M.A.L,El Nuevo Camino Del Hombre,El Nuevo Camino Del Hombre,"Llora el cielo indignado,, limpia este suelo magro,, sudor y sangre corre, sobre el camino del hombre., Ansiedad motora,, sentimiento comГ‚ВЈn,, disparando furia, para que nadie estorbe., Cargar lo peor sintiendo, la ley del mundo, ganarte un lugar se vuelve, un trabajo duro, Jugando cartas llenas de, esfuerzo encaras tu juego., Yendo tranquilo vemos, mejor el terreno, orientaciГѓВіn es todo lo que, necesitaremos para andar!!!, Cuidadoso y bien atento, pionero de tu propio tiempo, atravesando como el trueno, la nube gris del silencioso valor, (orgulloso valor)., Mas de lo que nos gusta, se transforma en vicio, empaГѓВ±ando el vidrio de la realidad., Tomando una parte, para hacerla tuya, descubriendo un mundo, para engendrar tu placer, para andar!!!, Cuidadoso y bien atento..., , ",2,1996,metal
A.N.I.M.A.L,El Nuevo Camino Del Hombre,Guerreros Urbanos,"Somos salvajes perros hambrientos, buscando alimento en los hoyos, del suelo, olfateando, la sucia basura encontrada, con fuertes quijadas, siempre preparada a morder., Somos la nueva cultura viva, somos mezcla de dolor y lucha, creemos en esta basta familia, que predica su sana locura., Callejera alternativa barrial, escribiendo su destino mutual, alejando lo que menos gusta, procurando no perder la calma., Las venas de evoluciГѓВіn, est n dentro tuyo, crecen cada dia mas., Rescatando las raices puras, de los reales dueГѓВ±os de la tierra, nos volvemos guerreros urbanos, y danzamos golpeando los cuerpos., , ",3,1996,metal
A.N.I.M.A.L,El Nuevo Camino Del Hombre,Lo Mejor De Lo Peor,"Tan lamentable flojo presente, te pega abajo punzando hiriente, te ha traicionado tu propia suerte, golpeando puertas sin responderte,, lo mejor de este mal, es saber continuar !!!!!, El premio ausente, sueГѓВ±o insistente, nunca se muere., Ese camino se cerro,, pero a la vez otro nacio,, veloz, muy fugaz,, la verdad ya cambio., Siendo un soldado de tus valores, no habr  fracasos., Ese camino se cerro,, pero a la vez otro nacio,, veloz, muy fugaz,, la verdad ya cambio., , ",4,1996,metal
A.N.I.M.A.L,El Nuevo Camino Del Hombre,Pueblos Erguidos,"Fastidioso despierta un pueblo hoy,, sin mas armas que la necesidad,, arrastrando el coraje de seguir, conviviendo con la desilucion;, hambrientos de igualdad,, fortaleciendonos, con sueГѓВ±os de, verdad que esperan por nacer., Siempre en guardia estan, van, tomando los cuernos del poder,, sus desechos nos dejar n caer, esparciendo su adictiva maldad., Esquivando no logran trascender, las personas que miran desde atras,, son los muchos que quieren respirar, aire libre que seque lagrimas., Pueblos erguidos, gesto latino,, vano castigo arrastraran., Sangre roja bajo piel,, raza viva sobre un mundo, cruel, zafa el alma de los, pies, dando forma al cielo., La pobreza nunca descrimino, y al humilde de a poco devoro;, la inocencia que lleva el animal, el instinto que el hombre ya perdio,, ya olvido; que no busco por ambicion., Sangre roja bajo piel, raza viva, sobre un mundo cruel, zafa el alma, de los pies dando forma al, cielo, gesto latino, pueblos erguidos., , ",5,1996,metal
A.N.I.M.A.L,El Nuevo Camino Del Hombre,Lejos De Casa,"Estando tan lejos de casa, recobramos el amor aquel de ser, un nativo de ese barrio padre, que tan bien nos viГѓВі crecer., El silencio de la noche, cГѓВіmplice de gatos, novios, y melancolГѓВ­a,, le da nombre a una tristeza, que liera y despiadada, lame un dolor, late un amor, resuena como pensamiento,, que se hace recuerdo,, aquella risa amiga, contagi ndome la comisura,, pareciendo verte ahora, enseГѓВ± ndome que el sentimiento, rompe las fronteras,, vence la distancia., Desbaratando angustias, por extraГѓВ±ar mi gente, sus ruidos, sus colores,, sus veredas que mi caminar, representan, dando forma, a esta canciГѓВіn que habla, de un buey que triste, lame un dolor, late un amor, Y comparando un poco veo la ventaja sabia, cuando conoces tu origen, para hablar de igual a igual, donde quiera que estemos, y cuando vuelva a estar con vos, te contarГѓВ© de todo lo bueno, que he conocido, y esperando seguirГѓВ©, compar ndome a ese buey que triste,, lame un dolor, late un amor., Merodeando tan lejos de casa,, un nativo de ese barrio padre,, le da forma y nombre a una tristeza, pareciendo verlos ahora,, enseГѓВ± ndome que el sentimiento, rompe las fronteras,, vence la distancia,, dando forma a esta canciГѓВіn, que habla de un buey que triste,, lame un dolor, late un amor, , ",6,1996,metal
A.N.I.M.A.L,El Nuevo Camino Del Hombre,Sol,"Fuente de magica energГѓВ­a que genera, todo lo que nos rodea en esta vida., Dentro nuestro una parte de ella, todos hijos de una misma fuerza, que genera acciГѓВіn caliente, ligera,, guerrera, perfecta, da vueltas,, se mueve y se retroalimenta, cambiando de cuerpo, de vida, de esfera,, jalea de dios, la ley mas suprema, sol !!! sol!!, Nada ajeno tiene tanto poder !!, Hondo al fondo, bien en el fondo del alma, tienes la llave para hacer que se expanda, mas all  de nuestro propio cuerpo, nada ajeno tiene tanto poder !!, nada externo tiene tanto poder !!, nada lejos tiene tanto poder !!, nada afuera tiene tanto poder !!, Sol, derritiendo el dolor !!, Sol, una piramide que apunta al cielo !!, Sol, viene se aleja pero no se apaga !!, Sol, mas caliente que el sol !!, Quemamos, nublamos, nacemos,, morimos, con rayos sinceros, baГѓВ±amos los dias, derritiendo, el miedo que mas nos enfria., Nada lejos tiene tanto poder !!, Nada afuera tiene tanto poder !!, Sol, derritiendo el dolor !!, Sol, una piramide que apunta al cielo !!, Sol, viene se aleja pero no se apaga !!, Sol, mas caliente que el sol !!, , ",7,1996,metal
A.N.I.M.A.L,El Nuevo Camino Del Hombre,Antes De Morir,"La maza sigue creciendo, y sobre viejas ruinas marchamos, es sangre nueva sin reglas,, y nuestro paso no pensamos detener., Yendo al frente, buscando algo,, nunca es tarde si la causa es noble, no hay porque temer., Vamos carguemos el peso, de nuestros deseos y pongamos, todo lo que ya sabemos., Busca el viento exacto, para hacer tu vuelo,, No pares, no pares, no pares, hasta poder hacerlo., Antes de morir debes tener, una razГѓВіn de vida, no te dejes ir creyendo que todo, vendr  antes de morir., Otra vez, retomamos, continuaremos, lo que muchos han dejado atr s., Vamos escudemos nuestro, simple orgullo sincerando todos, los viejos rencores, respiremos tan profundo como, el cielo queda., No te pierdas, no caigas,, no mueras antes de intentarlo., , ",8,1996,metal
A.N.I.M.A.L,El Nuevo Camino Del Hombre,Amigos,"Amigos fieles hoy,, alientan con su canto,, nos vemos sin mirarnos, te encuentro saltando a mi lado, otra vez !!, Sentimos casi igual,, sabemos en que pensamos,, Dios quiera que el destino, nos lleve caminando siempre a la par., Amigo con vos esquivo el temor, no hay nada mejor que un pacto, de amistad, respeto y lealtad en el corazГѓВіn, vamos a formar nuestra comunidad., Recuerdos de otros tiempos, componen nuevos dГѓВ­as, las huellas, que nos guГѓВ­an, escritas en nuestra, esperanza estar n., Amigo con vos esquivo el temor, no hay nada mejor que un pacto, de amistad, respeto y lealtad en el corazГѓВіn, vamos a formar nuestra comunidad, ya !! Hoy !!, , ",9,1996,metal
A.N.I.M.A.L,Fin De Un Mundo Enfermo,Solo Por Ser Indios,"Peleando por su cultura, derramando sangre en las tierras, terror y fe, castigados sГѓВіlo por ser, SГѓВіlo por ser indios, presos de la ambiciГѓВіn asesina, Sin Piedad, sin razГѓВіn, matando en nombre de Dios, la plata quema en sus almas, y el aire huele a venganza, SГѓВіlo por ser indios, presos de la ambiciГѓВіn asesina, Inocencia y coraje, mezclados en un ser, cuerpo noble y salvaje, obligado a creer, Herederos del tiempo, forzados a ser guerreros, en armas, caras pintadas, defendiendo su pueblo, SГѓВіlo por ser indios, presos de la ambiciГѓВіn asesina, Inocencia y coraje, mezclados en un ser, cuerpo noble y salvaje, obligado a creer, , ",1,1994,metal
A.N.I.M.A.L,Fin De Un Mundo Enfermo,El Balz,"Ideando para destruir, apostando nuestro porvenir, desiciГѓВіn, f cil ejecuciГѓВіn, Uno dos aniquilaciГѓВіn mienten mientras juegan a ser rey, presidentes de la falsa ley, armamentos apuntandome, todo por perder, prisiГѓВіn de balas que inundan lo ajeno, LiberaciГѓВіn, perseguir el fin, ficciГѓВіn, ya nada interesa en el tiempo sin Dios, extrema desapariciГѓВіn, atentados a inocentes son muestra de nuestra maduraciГѓВіn, fin de siglo llega sin razГѓВіn, sin soluciГѓВіn, , ",10,1994,metal
A.N.I.M.A.L,Fin De Un Mundo Enfermo,Muriendo En Su Interior,"La angustia es confusiГѓВіn, la culpa en mi se hace dolor, el temor de no ser la ayuda que esperas, tortura viva es que me condenar  por fallar, PrГѓВіfugo sueГѓВ±o de amor sin dueГѓВ±o, muriendo en su interior, Desesperada soluciГѓВіn justificando la intenciГѓВіn, turbia conciencia, primavera negra, en mal momento, llegando por error, se va, PrГѓВіfugo sueГѓВ±o de amor sin dueГѓВ±so, muriendo en su interior, Adelantando un final, antes de hablar lo callaras, la duda y el temor de no saber que hacer, silencio protector, y una marca de la piel llevaras, , , , , ",11,1994,metal
A.N.I.M.A.L,Fin De Un Mundo Enfermo,Mas Cabezas Para Tu Pare,"Sin poder tomar decisiГѓВіn, sin tener oportunidad, victimario de un cazador eres premio para un mortal, corran, paren, carguen, tiren, gritos, risas que no fingen, asesinan sin compasiГѓВіn, clandestina obsesiГѓВіn, CaГѓВ±os firmes buscan presas, el disparo sacia la sed, hombres que no respetan, vidas de este planeta, necia supervivencia, Todo es obras de mentes enfermas, criadas por alguien que no sabe, ni supo amar, Tu cuerpo es un trofeo, tu piel frente a un espejo, tu vida se descarta, perdiste en la balanza del odio, Deja que te arranque la piel, sentir s el daГѓВ±o que haces, ellos quieren exterminar, por temor a su ferocidad, CaГѓВ±os firmes buscan presas, el disparo sacia la sed, tu cuerpo es un trofeo, tu piel frente a un espejo, tu vida se descarta, perdiste en la balanza del odio, , ",2,1994,metal
A.N.I.M.A.L,Fin De Un Mundo Enfermo,Fin De Un Mundo Enfermo,"Nada que ganar, caminando al borde, donde da miedo creer, jugar con errores, pena del hombre, lo har  desaparecer, Competimos con la furia de un volc n, viendo lo que no existe pero siempre esta, ciego a comprender cuantas verdades, ya no existen mas, busco en lo profundo de un cuerpo hueco, solo veo oscuridad, la materia vale mas que la sangre y todo se empieza a caer, nuestro tiempo apesta a intento de cambio, y solo la mierda se ve, Fin de un mundo enfermo, fin de un mundo enfermo, grita con esa intenciГѓВіn, competimos con la furia de un volc n, viendo lo que no existe pero siempre esta, Fin de un mundo enfermo, fin de un mundo enfermo, grita con esa intenciГѓВіn, , ",3,1994,metal
A.N.I.M.A.L,Fin De Un Mundo Enfermo,Esperando El Final,"Vamos a seguir fuerte hasta morir, Vamos a seguir de pie hasta morir, Esperando el final estamos, sabemos que vendr, no le tememos, estamos dispuestos, lo vamos a enfrentar, libertad dentro mГѓВ­o llevo, para poder estar en paz, libertad es uno mismo, al sentirse seguro, Vamos a seguir fuerte hasta morir, Vamos a seguir de pie hasta morir, Muy fuerte deber s gritar, si quieres librar tu acciГѓВіn, en mi cabeza s' bien que puedo, tu mierda deber  comer quien no te respete, todos somos diferentes, vamos no pierdas el tiempo, viendo al otro cayendo, Sepamos llevar con honor y humildad, todo lo que conseguimos, sin medir sin temor a perder, jugamos en buena ley, si todo es dinero, no dejes que robe tu pensamiento, todo es oscuro, todo es muy sucio igual..., Muy fuerte deber s gritar, si quiere librar tu acciГѓВіn, en mi cabeza se bien que puedo, tu mierda deber  comer, quien no te respete, todos somos diferentes, vamos no pierdas el tiempo, , ",4,1994,metal
